SMILES,log-likelihoodog
COc1ccc(-n2nc(-c3nc4nsnc4s3)c3c(ncn3C)c2=S)cc1,19.441375440299176
O=C(O)CSc1nnc(-c2ccc(-c3nnc(CN4CCCCC4)s3)nc2)s1,19.422631909213877
Nc1nc(-n2cc(OCc3nc4ccccc4s3)nc2-c2csnn2)cs1,19.420832840357072
Cc1cc(N)nn1-c1nc(N2CCC(c3nnc(-c4nccs4)s3)CC2)ns1,19.408238178097108
Cn1nc(-c2cccs2)nc1SSc1cc2c3sccc3nc(N)n2n1,19.40171861220808
COc1ccc(-c2nnn(-c3nc(N4CCC[C@@H](C(=O)O)C4)c4ccsc4n3)n2)cc1,19.38195257108487
NCc1ccc(-c2cn3nc(Oc4ccc(-n5nns5)cc4)sc3n2)s1,19.370840250407564
Cc1nc(-c2cn(-c3csc(NC4CCCN(c5ccccn5)C4)n3)nn2)ns1,19.354452452203265
c1ccc2c(-c3nnc(NCc4ccc5c(c4)OCO5)s3)cc(-n3nccn3)nc2c1,19.348696925530742
CNc1nsc(-n2nc(-c3ccc4c(ccn4C)c3)c(-c3ccc4ncnn4c3)n2)n1,19.346684654823843
c1nc(-c2cn(-c3nsc(-c4ccc5ncn(C[C@H]6CCCN6)c5c4)n3)nn2)cs1,19.342762436942138
O=C(O)Cc1cnc(Oc2cccc(-n3cnn(-c4nccs4)c3=S)c2)s1,19.325325287594723
C(=N/Nc1cccc(-n2nccc2-c2nnn(-c3cccs3)n2)c1)\c1ccncc1,19.281239370494255
c1cc(-c2nccs2)nc(NC2CCCN(Cc3ncc(-c4nnsn4)s3)C2)n1,19.273610795337465
CSc1nnc(-n2ncc(-c3ccc(Cn4nnc5c4CCCN5)cc3)n2)s1,19.269655136600257
COc1ccc(-c2nsc(Nc3nc(-c4ccc(N5CCOCC5)nc4)no3)n2)cc1,19.267624840973788
Nc1ccc(-c2nnc(SCc3nnn4c3-c3ccccc3SC4)s2)nc1,19.251670351681895
CCn1nc(-c2nc(-c3ccc4nc(S(=O)(=O)O)sc4c3)ns2)sc1=S,19.24721273795542
Nc1nccc2cc(CSc3nc(-n4cc(-c5cccs5)nn4)ns3)cn12,19.243664164827504
c1nnc(Nc2ncc(CSc3nnc(-c4ccc5c(c4)OCCO5)s3)cn2)s1,19.22627259260736
COc1ccc2ncn(-c3nnc(NCc4ccc(-n5nccn5)nc4F)s3)c2c1,19.214207052079356
O=C(O)/C=C/c1ccc(-n2cc(-c3nnn(-c4ccsc4)n3)c(-n3cccc3)n2)cc1,19.199061646793123
O=C(O)COc1ccc(-c2csc(-n3nnc(-c4cccs4)n3)n2)c2ccsc12,19.185111275072465
Cc1nc(-c2nn(-c3nccs3)nc2CN2CCCc3nc(C(=O)O)sc32)cs1,19.16042132817238
Oc1c(SCc2nnn(-c3ccc(-c4nnns4)cc3)n2)sc2ccccc12,19.14623463053029
Oc1sc(-n2nccn2)nc1-c1ccc(Cn2cnc(-c3cscn3)n2)c(F)c1,19.146183521337466
CNc1nc(-c2ncn(-c3ccccc3)n2)nc(-n2nnc(-c3cccs3)c2F)n1,19.138282449128024
C/C(=N\Nc1cnc(-c2nnn(-c3ccccc3)n2)s1)c1ccc2c(c1)OCCO2,19.122306041209896
c1csc(-c2nc3ccnc(NCCc4ccc(-c5nnsn5)s4)n3n2)c1,19.098861794519145
CNc1nn(-c2ccc(Oc3nn4nccc4s3)cc2)nc1-c1ccc2c(c1)OCO2,19.07616030995578
c1cc(-c2nnsn2)cc(-n2nnc(Sc3cc(NC4CCOCC4)cs3)n2)c1,19.065968568106253
COc1ccc(-c2nsc(N3CCC4(CN=CNc5sc(SC)nc54)O3)n2)cc1,19.061906992682193
COc1ccc(-n2nnc(-n3scc(-c4nnsc4-c4ccccc4)c3=N)n2)cc1,19.058614555703247
Cc1nsc(-c2ncc(CN3CCC(c4noc(-c5cscn5)n4)CC3)s2)n1,19.050002194523458
CSc1nnc(-c2nc(-c3nnc(SC)n3-c3ccc4c(c3)CNC4)ns2)s1,19.034930807813016
NC1CCN(c2csc(Oc3ccc(-n4nnc(-c5cscn5)n4)s3)n2)CC1,18.999515104832536
Nc1nc(SCc2nnc(-c3nc4ccc(C5=NCCO5)cc4s3)s2)cs1,18.994687846389052
Cc1nnc(-c2nnc(-c3cc(NC4CSN(c5ccccn5)C4)sn3)s2)o1,18.97472071668757
CNc1nc(-n2nnc(-c3cccs3)n2)nc2sc(-c3nc(C)cs3)nc12,18.945441140323044
Nc1ncc2ncn(C3CCN(Cc4cn5nc(-c6cccs6)nc5s4)CC3)c2n1,18.93988669801356
Nc1nc(C2CCN(Cc3nc(-c4csnn4)sc3-c3csnn3)C2)cs1,18.923930637692152
c1csc(-c2cn(-c3cc(-n4nnc(-c5ccsc5)n4)nc(NC4CC4)n3)cn2)c1,18.92196936957724
CCSc1nnc(-c2cc3c(s2)CNCC3)nc1-n1cnc(-c2nccs2)n1,18.908770784089796
CNc1nc(-n2cc(-c3nccs3)nn2)nc(-n2c(SC)nc3ccccc32)n1,18.90632825153111
Sc1nc(-c2nncs2)n(-c2ccc(Oc3ccc(-n4nccn4)cc3)cc2)n1,18.905499269821483
Cc1cc2c(N)nc(SSc3nnc(-c4nnc5ccccn45)s3)nc2s1,18.904447471536297
c1csc(-c2nnn(-c3cc(-n4cc(-c5ccsc5)nn4)nc(NC4CC4)n3)n2)c1,18.888178562573405
CNc1nc(-c2nccs2)cc(-n2nc(SC)c(-c3ccc4c(c3)OCCO4)n2)n1,18.879702085689473
CNc1nnc(-c2ccc(Cn3cc(-c4nc5c(s4)CCCC5)nn3)nc2)s1,18.846041532926954
O=C(O)Cn1cc(-c2csc(-n3cnc(-c4cccs4)n3)n2)c(-c2cccs2)n1,18.83625654172705
c1nc(-c2nnc(CN3CCC(c4nsc(NC5CCC5)n4)CC3)s2)ns1,18.82926920098544
Fc1ccc(/C=N/Nc2ncc(Sc3ccc(-n4nc5ncsc5n4)nn3)s2)cc1,18.82715076423094
Oc1cc(-n2nnc(-c3cccs3)n2)ccc1Oc1nnc(N2CCCC2)s1,18.81633951127965
N[C@@H]1CCCN(c2snnc2-c2cnn(-c3ccc(Oc4nccs4)cc3)n2)C1,18.813820870552767
Cn1nc(-c2csnn2)nc1Sc1nnc(NC2CCc3ccccc3C2)s1,18.805328132669526
Fc1sc(-n2nnc(-c3cccs3)n2)nc1NCc1ccc(-n2ccnn2)cc1,18.798235875025266
Cc1nc(N2CCCC2)nc(-n2nnc3cc(Oc4nc5ccccc5s4)ccc32)n1,18.789705899805895
Cc1nc2ncc(CSc3nnc(-c4csc(N5CCCC5)n4)s3)nc2s1,18.774072360991138
c1nc(-c2nnn(-c3ccc(Oc4nnc(NC5CCCC5)s4)s3)n2)cs1,18.764774637119462
O=Cc1nn(-c2ccc(CNc3nnc(-n4ncc5cccnc54)s3)s2)s1,18.73360543942174
COc1ccc(-n2nnc(-c3nnsc3NC3CCN(c4cccs4)C3)n2)cc1,18.7295199695511
COc1ccc(-n2nnnc2SC2=NC(Nc3ccc(Cl)s3)=NCC2)nc1,18.72725273061984
c1ccc(-n2nnc(-c3cc(Oc4nc5c(s4)CCNCC5)sn3)n2)cc1,18.719325573160386
O=C(O)C1CCSN(Cc2nc(-c3nccs3)no2)C1,18.6966256048445
CSc1nc2sc(-c3cn(-c4ccc(CN5CCCCC5)s4)nn3)c(N)n2n1,18.67293016675902
Cc1cc(N)nc(N2CCN(c3nc(-c4nnc(-c5cccs5)s4)ns3)C2)c1,18.664197450216765
Cn1nc(-c2csnn2)nc1-c1cn(CSc2cc3ccccc3s2)nn1,18.654759742443765
CNc1nc(-c2nccs2)nc(-n2ccnc2Sc2ccc3c(c2)OCCO3)n1,18.644317659098338
Cc1nsc(-c2nc(-c3nc(-c4ccsc4)ns3)n(C[C@H]3CCCN3)n2)n1,18.64145106783309
C(=N/Nc1nnc(-n2ccc(-c3cscn3)n2)s1)\c1ccc(-n2cccn2)cc1,18.60848400950331
CSc1nc2nc(Oc3ccc(-c4ncsn4)cc3)cc(-c3nccs3)n2n1,18.60364649882952
Cc1cccc(N2CCC[C@H](Nc3ccc(-n4nnc(-c5csnn5)n4)s3)C2)n1,18.59580273530248
COc1ccc(-n2nnc(-c3nccs3)n2)cc1NC(=O)c1nc2c(s1)CCC2,18.59479531555725
Nc1ncc(C2CCN(Cc3nc(-c4nccs4)sc3-c3nnsn3)CC2)s1,18.5905333372572
Fc1cc(CNc2nc(-n3cccn3)cs2)ccc1-n1nnc(-c2cscn2)n1,18.589917639511956
Cn1c(-c2ccc(CN3CCC(C(=O)O)C3)s2)nc2sc(-c3csnn3)nc21,18.585734394463703
CNc1nc(Oc2ccc(-n3nnc(-c4ccsc4)n3)s2)nc(N2CCCC2)n1,18.580455062489172
Cn1c(Oc2ccc(-c3cnnn3-c3nccs3)cc2)nc2cc(C(=O)O)sc21,18.57382128954887
Cn1c(-c2csc(-n3cnnn3)c2)nc2sc(-c3ccc(CC(=O)O)cc3)nc21,18.570150921462467
CSc1nnn(-c2ccc3c(c2)CCN[C@H](C)C3)c1-c1nnc(-n2nccn2)s1,18.569833935173683
CNCc1nc(-c2cccs2)nn1-c1nnc(-c2ccc3nsnc3c2)s1,18.55304507723447
COc1nc(-c2nsc(NC3CCN(c4nc5cccnc5s4)CC3)n2)cs1,18.541754702561796
OCc1cn(-c2nc(CSc3nnc(-c4ccc5c(c4)OCO5)s3)cs2)nn1,18.51321219517701
CNc1nc(Oc2ccc(-n3nnnc3-c3ccsc3)cc2)nc2ncsc12,18.511148639048518
CNc1nc(N2CCCCC2)nc(-n2cc(-c3ncc(-c4nccs4)s3)cn2)n1,18.49996010990029
Fc1nn(-c2ccc(Oc3cnc4sccc4n3)cc2)nc1-n1cc(CS)nn1,18.496214151398675
c1cnn(-c2nsc(-c3ccc(Cn4cnc5c(-c6ccsc6)ncn54)cc3)n2)n1,18.495020118263195
Cc1csc(N2CCC[C@H](Nc3cnn(-c4cccc(-c5nnsn5)c4)n3)C2)n1,18.482390436880646
Cn1nncc1-c1nnc(-c2nnc(-c3ccc(CN4CCCCC4)s3)s2)s1,18.46126394923971
O=C(O)c1cc(-n2nc(-n3cnc(CSc4nccs4)c3)cc2Cl)sn1,18.460368050483865
Cc1nnc(Nc2ccc3nc(Sc4ccc(-n5ccc(F)n5)cc4)nn3n2)s1,18.44757998678643
Cc1nc(-c2nsc(NC3CCN(c4ccnc(-c5nccs5)n4)C3)n2)cs1,18.432555100542324
Nc1nc(-c2cccc(-n3nnc(-c4ccc(CN5CCCCC5)s4)n3)n2)ns1,18.431888780959483
COc1nnc(-c2nnc(N3CCN(c4nc5ccc(C)cc5s4)CC3)s2)s1,18.408368725410334
c1cn(-c2ccc(CSc3nnc(NC4CCCc5ncsc54)s3)nn2)nn1,18.39346775822015
CNc1nc(-c2c(F)cnn2-c2ccc(Oc3nnc4sccc4n3)cc2)ns1,18.392763598279185
Nc1nc(-c2cccs2)nn1-c1nc(-c2ccc(CSc3nncs3)cc2)ns1,18.392277111099638
CNc1nnc(-n2nnc(-c3ccc4c(c3)N(c3csc(C5CC5)n3)CCO4)n2)s1,18.39215449526477
Cn1ccc2nc(-c3nnn(-c4ccc(Oc5nc6ccccc6s5)nc4)n3)n(C)c21,18.388321506678587
Nc1cc(-c2cccs2)nc(SCc2cn(-c3nc4c(s3)COCC4)nn2)n1,18.33008502560647
COc1ccc(-n2nc(-c3nc(-c4csnn4)ns3)c3c(c2=S)COC3)cc1,18.329429609577396
COc1ccc2c(n1)sc1ncn(Cc3ccc(-n4nnc(-c5nccs5)n4)cc3)c12,18.321385733611795
COc1ccc(-c2nnc3sc(-c4ccc(CN5CCCCCC5)nn4)nn23)cc1,18.313835526942956
COc1ccc(-n2cc(NC3CCN(c4nccs4)CC3)nc2-c2nnsn2)cc1,18.308531413684968
c1cncc(-c2cnc(Nc3nnc(-c4nsc(CN5CCCCC5)n4)s3)s2)c1,18.27666306727213
c1cc(Nc2snnc2-c2nsc(CN3CCCCC3)n2)nc(-n2cccn2)c1,18.276393290424863
c1csc(C2CCN(Cc3ncc(-c4nncc(-c5nncs5)n4)s3)CC2)n1,18.272723147527792
Nc1sc(-c2nnn(-c3ccc(CN4CCCCC4)s3)n2)nc1-c1cscn1,18.271074368630924
c1csc(-c2nc3cc[nH]c3n2Cc2ccc(-n3nnc(-c4csnn4)n3)cc2)c1,18.226918823102892
CC1CC(C(=O)O)CN1c1nnn(-c2ccc(Oc3nc4ccccc4s3)cc2)n1,18.22500313441176
c1cc(N2CCCC2)nc(-n2ncc(-c3nc(CSc4nccs4)cs3)n2)n1,18.21993051251343
CSc1ccc(-n2nc(-n3ccc(N4CCCCC4)n3)nc2-c2nccs2)o1,18.217175290478366
Nc1sc(-c2nccs2)cc1-n1nnc(-c2csc(CN3CCCCC3)n2)n1,18.205626830515506
CN1CCC(Nc2snnc2-c2ccnc(-n3nnnc3-c3cccs3)c2)CC1,18.175315983695548
O/N=C/c1nc2c(ncn2C2CCN(Cc3ccc(-c4csnn4)nc3)CC2)s1,18.165059339772476
O=C(O)c1ncnn2nc(CSc3nnc(-c4cccs4)n3-c3cccs3)cc12,18.150832463740308
c1csc(-c2nc(CNc3ccncc3)n(-c3cc(-c4nnsn4)cs3)n2)c1,18.12997373571168
Nc1nsc(-c2csc(CN3CCC(c4nc(-c5nnsn5)cs4)CC3)c2)n1,18.113935493370185
CC(=S)Nc1nnc(-c2ccc(-n3nnc(CSc4nccs4)n3)cc2)s1,18.11252359432159
O=C(O)c1csc(-c2nsc(-n3ccc(CSc4nccs4)n3)n2)n1,18.103161713192574
CNc1ncnc2c1ncn2Cc1ccc(-c2ccnc(-n3ncc(=S)s3)n2)cc1,18.088168450481557
c1csc(-n2cnc3sc(Oc4ccc(-n5nnc(NC6CC6)n5)cc4)nc32)c1,18.08128794805107
CNc1nc(-n2nnc(-c3cccs3)n2)cnc1C1CCN(c2nccs2)CC1,18.07574100600135
S=c1[nH]c(-c2nc(-c3cscn3)ns2)nn1-c1ccc(Cn2ccnc2)cc1,18.073024658331864
CSC(=S)N1CCC(Oc2ccc(-n3nnc(-c4ccc(C(=O)O)o4)n3)cc2)C1,18.05230624708595
Nc1nc(-c2nsc(-c3nnn(Cc4ccc(N5CCCCC5)cc4)n3)n2)cs1,18.03951787108578
c1cnnc(Nc2nnc(C3CCN(Cc4cnc(-c5csnn5)s4)C3)s2)c1,18.02878266024416
COc1ccc(-c2nc(-c3ccc(C(=O)O)cc3)n(-c3nsc(=S)s3)n2)nc1,18.018759330873863
Cc1cn2nc(Nc3nc(-c4csc(CN5CCCCC5)n4)ns3)sc2n1,18.014919266397783
CNc1ncc(-c2nnn(-c3ccc(Oc4cnc5sccc5n4)cc3)n2)s1,18.00963330586568
Fc1nc(-n2nccn2)nc(-c2nccs2)c1CNc1nc(-n2cccn2)cs1,17.98939739561829
CCn1nnc(-c2csc(-c3nc4sc(CN5CCCCC5)nc4s3)n2)n1,17.976107589430587
O=C(O)c1csc(-n2ncc3c2ncn3Cc2ccc(-n3cc(Cl)nn3)cc2)n1,17.973433943381906
COc1ccc(-c2nsc(N3CCC(Nc4ccnc(-n5ccs5)n4)CC3)n2)cn1,17.960140734190254
CSc1ccc(-n2c(-c3nnc(-c4nccs4)s3)nn(CC(=O)O)c2=S)cc1,17.94484270869517
c1csc(-c2nnc(C3CCN(Cc4ncc(-c5csnn5)s4)C3)s2)n1,17.91769185547543
COc1cccc(-c2noc(N3CCOC(Nc4nc(-c5cccs5)ns4)C3)n2)c1,17.916306518791462
c1cncc(Nc2nc(C3CCN(Cc4ccc(-c5nnsn5)s4)CC3)no2)c1,17.913524113473354
Nc1nc(-n2cc(-c3cccs3)nn2)nc2nc(SCc3cccs3)sc12,17.90932769505696
COc1ccc(-c2nnc(N3CCC[C@@H](Nc4nc5ccccn5n4)C3)s2)cn1,17.904915895476105
Cc1nc(-c2cscn2)nn1-c1noc(-c2ccc(OC3CCNCC3)c(F)c2)n1,17.902788909289548
c1ccc(Nc2nc(SSc3ccc(-n4nccn4)nn3)nc3ccnn23)cc1,17.874897451359395
c1cnn(-c2ccc(-c3cn(-c4ccc(OSc5cscn5)cc4)nn3)cn2)n1,17.874111735366117
O=C(O)c1ccccc1CSc1snnc1-c1nnn(-c2ccc(Cl)cc2)n1,17.864224696814716
C(=N/Nc1nc(-n2cc(-c3cccs3)nn2)ns1)\c1ccc(-n2ccnc2)s1,17.853004102377433
Sc1nnc(-c2ccc(CCn3cc(-n4ncc5cccnc54)nn3)s2)s1,17.852205310014682
COc1ccc(-n2nc(-c3nc(-c4cscn4)ns3)n3ncnc3c2=S)cc1,17.836913732020484
Cn1nc(CSc2nnc(C(C)(C)C)s2)cc1-c1nnn(-c2ccccc2)n1,17.834940152920773
COc1ccc2nc(Oc3cccc(-n4nnc(-c5ccsn5)n4)c3)sc2n1,17.832149962437548
Cc1cnn(-c2nsc(N[C@H]3CCCN(c4ccnc(-c5cccs5)n4)C3)n2)n1,17.817437126887427
Cn1c(=S)sc2ccc(Oc3ccc(-c4nnn(-c5ccc(N)nc5)n4)s3)nc21,17.806673869346
CSSc1ncc2cc(-c3n[nH]c(-n4nnc(-c5cccs5)n4)n3)ccc2n1,17.804939338642296
FC(F)(F)CCNc1snnc1-c1snnc1-c1nnn(-c2ccccc2)n1,17.788978084496023
Nc1nc(-c2nnc(-n3cc(CSc4nc5ccccc5s4)nn3)s2)cs1,17.78449101078271
COC(=O)Oc1ccc(-c2nnn(-c3nc(N[C@H]4CCCN4C)sc3Cl)n2)cc1,17.782697203582273
Nc1nc(-c2cn(-c3cc(CN4CCCCC4)sc3-c3csnn3)nn2)cs1,17.769293464889984
c1csc(-c2nnn(-c3nnsc3NCc3ccc4c(c3)OCCO4)n2)c1,17.710319846545342
NNc1csc(-c2cn(-c3ncc(-c4csc(CN5CCCCC5)c4)nn3)nn2)c1,17.706982236496252
O=C(O)COc1ccc(-c2nc(-c3nn(-c4ccsn4)c(=S)s3)ns2)cc1,17.674707524673476
ON=C1CCN(Cc2ccc(-c3cn(-c4nnc(-c5cscn5)s4)nn3)s2)CC1,17.665516253673008
c1csc(-c2nnn(-c3ncnc(Nc4ccc(CN5CCOCC5)cc4)n3)n2)c1,17.664749779287042
CC(C)NC(=O)CSc1nc(-c2ccccc2)n(-c2nc(-c3nnsn3)cs2)n1,17.6637889503381
CNc1nc(F)c2ncn(Cc3ccc(-c4csc(-c5nnsn5)n4)s3)c2n1,17.648446797540405
Cn1cc(-c2ccc(Sc3snnc3-c3nnn(-c4ccccc4)n3)cc2)nn1,17.633272182052444
O=C(O)C1CCN(Cc2nc(-c3nc4nc(-c5cccs5)nn4s3)cs2)CC1,17.627859593045446
CNc1nc(Oc2ccc(-n3nnc(-c4cccs4)n3)cc2)nc2ncsc12,17.626542903172147
c1csc(-c2ccc(CNc3nc(-n4cc(-c5nnsn5)nn4)cs3)cc2)c1,17.619715450953056
O=C(Cn1sc2ccccc21)Nc1nnc(SCc2nc3sccn3n2)s1,17.60323173039792
c1nc(CN2CCCCC2)sc1-c1nc(N2CCCC2)ns1,17.594401294240686
OC1CCN(c2nccnc2Oc2ccc(-c3nnn(-c4nccs4)n3)cc2)CC1,17.582110644886402
CN1CCc2nc(Oc3ccc(-c4cnnn4-c4nccs4)cc3C(=O)O)sc2C1,17.570377265893395
Sc1cc(-c2ccc(Cn3cc(-c4nccs4)nn3)s2)nc(-n2nccn2)n1,17.567153084428774
Nc1nc(-c2nccs2)cc(C2CCN(Cc3ccc(-c4nnsn4)s3)C2)n1,17.55857850196956
CC(=O)Nc1nnc(SCc2nsc(-c3c(Cl)nc4cccnn34)n2)s1,17.550631878291476
Nc1nc(SCc2nc3ccc(-c4nnc(-n5cccn5)s4)cc3s2)cs1,17.54843457685366
Cc1ccc(-c2ncnc(N3CCCC(Nc4nnc(-c5csnn5)s4)C3)n2)s1,17.54057063688218
CSc1ncc(-c2cnc(-n3cc(-c4cn(-c5ccccc5)nn4)nn3)s2)s1,17.532025359948918
CN1CCOc2cc(-c3nc(-c4nnc(SCC(=O)O)s4)ns3)ccc21,17.509243758882327
COc1cccc(-c2nnc(-n3nnnc3Sc3nc4c(s3)CNCC4)s2)c1,17.506958928467363
Clc1ccc(SSc2nnc(Oc3ccc(-n4ccnn4)cc3)s2)nn1,17.50185523954173
O=C(O)c1nnc(SCc2ccc(-n3ccc(-c4nc(F)cs4)c3)nn2)s1,17.500937330521076
Nc1ccn2nc(SCc3sc(-c4nnn(-c5ccccc5)n4)cc3F)nc2n1,17.493490790093063
COc1ccc(-c2nnn(-c3ccc(N/C(S)=N/c4nccs4)s3)n2)cn1,17.48459096621417
Nc1nnc(SCc2nsc(-c3cnn(-c4ccc5c(c4)SCC5)n3)n2)s1,17.482986709710076
COc1ccc(-c2nsc(NC3CN(c4nc5ccc(C#N)nc5s4)C3)n2)cc1,17.475834719609246
CC(C)(C)N1CCC(Nc2nnn(-c3cccc(Oc4nn5nccc5s4)c3)n2)C1,17.46505053368047
Oc1cc(Sc2nccs2)ccc1-n1nc(-n2nccn2)nc1-c1nccs1,17.438286044666704
c1csc(-c2nnn(-c3ccc(Oc4nnc(NC5CCOCC5)s4)cc3)n2)n1,17.43221283417936
Fc1nc(-n2nccn2)sc1-c1nnc(NCc2ccc(-n3cccn3)cc2)s1,17.427188380808012
O=C(O)c1ccc(-c2cn(-c3ccc(OCc4nc5ccccc5s4)nn3)nn2)s1,17.42612081934824
COc1ccc(-c2nc(N3CCCCC3)sc2-c2nc(-n3nccn3)ns2)cc1,17.410105606899588
Cn1c(=S)sc2nc(-c3cn(Cc4ccc(-n5nnc(N)n5)cc4)cn3)ccc21,17.39378550123677
CNc1nc(-c2cn(-c3cccs3)nn2)cc(-n2nc(-c3cccs3)nc2F)n1,17.380358588338645
Cc1nc2c(N)nc(SSc3nnc(-c4ccc5c(c4)OCO5)s3)nc2s1,17.375982155393768
CNc1c(F)nn(-c2ccc(Oc3nc4ccccc4s3)nc2)c1-c1nnsn1,17.35918661427392
c1cnc(N2CCC(Nc3nnc(SCc4ccc(-n5ccnn5)o4)s3)CC2)nc1,17.35780105500526
O=C(O)c1cc(-n2nnc(SCc3ccc4c(c3)OCO4)c2-c2cccs2)sn1,17.347230918895704
O=C1NCc2ccc(SSc3cn(-c4nnc(-c5cccs5)s4)nn3)nc21,17.335056229054135
Nc1nnc([C@H]2CCCN(c3nnc(-c4csc(CN5CCCC5)n4)s3)C2)s1,17.311668905898106
Cn1cnc(-c2nc3sc(Oc4ccc(-c5cn(C6CNC6)nn5)cc4)nc3s2)n1,17.307354149763558
CNc1cc(Oc2ccc(-n3nc(-n4nccn4)s3)cc2)nc(N2CCCCC2)n1,17.29956920606933
Cc1nccc(N2CCC(Nc3nc(-c4cnc(-n5nccn5)s4)cs3)CC2)n1,17.260737158268224
Cc1cnc(-c2ncc(-n3cc(-c4nnsc4NC4CCOCC4)nn3)s2)s1,17.24372987374648
Oc1ccc2c(c1)CCN(CCn1nnc(-c3csc(-c4cscn4)n3)n1)C2,17.242824946859105
Nc1nc(-c2nnc(Oc3cccc(-n4ccc(N5CCSC5)n4)c3)s2)cs1,17.23107352522016
Cc1nc(NC2CCN(c3nccs3)CC2)ccc1-c1nnn(-c2nccs2)n1,17.227957114006177
Nc1csc(-c2nnc(CSc3nnc(-c4ccc5c(c4)CCO5)s3)s2)n1,17.227034915994697
Sc1nnc(-c2ccc(Oc3ncco3)cc2)n1-c1nc(N2CCCCC2)ns1,17.225674885451603
OC1CCN(c2nccnc2Oc2ccc(-n3nnc(-c4cccs4)n3)s2)CC1,17.21983317216787
O=C(O)c1ccc(-c2nc3c(ncn3Cc3ccc(-n4ccnn4)cc3)s2)s1,17.195206923108646
Nn1nc(-c2ccc(CN3CCCCC3)s2)nc1-n1cc(-c2cccs2)nn1,17.19080725613387
CSc1nnc(-n2cc(NCc3cn(-c4ccc5sccc5c4)nn3)nn2)s1,17.18311323625624
c1cc(-c2nnc3ccc(Oc4ccc(-n5nnc(NC6CC6)n5)cc4)nn23)cs1,17.18148872261495
c1ccc(-c2nc(CSc3nnc(N4CCC(Nc5nccs5)=N4)s3)co2)nc1,17.175990372364005
c1ccc(-c2nnc(CNc3nnc(-c4csc(N5CCCCC5)n4)nn3)s2)cc1,17.171761318818543
O=C(Nc1nnc(SCc2cnc(-c3csnn3)s2)s1)C1CCSCC1,17.1511900759936
O=C(O)c1csc(-n2nc(-c3csnn3)nc2CSc2ccc(F)cc2)n1,17.118876738411572
Nc1ccn(-c2nnc(-c3ncc(CN4CCC(c5nccs5)CC4)s3)s2)n1,17.113341510682826
Cc1cc(N2CCC(Nc3nnc(-c4cn(-c5nccs5)nn4)s3)CC2)ccn1,17.107753989734007
COc1ccc(-n2nncc2CSc2nnc(-c3ccc4c(c3)NCCO4)s2)cn1,17.10232185804102
Oc1ccc(-c2nc(-c3ccc(Cn4nnc(-c5nccs5)n4)s3)cs2)nc1,17.092349667314835
COc1ccc(-n2cc(-n3cc(-c4csc(-c5cccs5)n4)nn3)nn2)c(O)c1,17.087764966754282
COc1nsc(-c2nsc(NC3CCN(c4nc5ccccc5s4)C3)n2)n1,17.079632231852973
C(=N/Nc1cccc(-n2nnc(-n3cc(-c4nccs4)cn3)n2)c1)\c1cccs1,17.074575636729314
c1cn(Cc2ccc(-c3csc(Nc4nnc(-c5nccs5)s4)n3)cc2)nn1,17.07221042690789
c1cnn(-c2ccc(Oc3nc(NC4CC4)nn3-c3ccc4ncsc4c3)cn2)n1,17.0500612069326
c1ccc(-n2nc(-n3nccn3)nc2-c2cc(NCc3ccc4c(c3)CCO4)no2)cc1,17.038248652695156
c1cc(-c2nnc(Nc3ccc(N4CCCCC4)nn3)s2)nc(-n2nccn2)c1,17.019020831838173
c1cnn(-c2nc(C3CC3)n(-c3nc(NCc4ccc5ncsc5c4)cs3)n2)n1,16.964028646721644
COc1ccc(-c2nsc(NC3CCN(c4cnc(-n5nccn5)s4)C3)n2)cc1,16.957241290854
O=C(O)CSc1nnc(-c2nnc(-c3csc(CN4CCCCC4)n3)s2)s1,16.95517241899446
c1csc(C2CCCN(c3nnc(SCc4ccc(-n5nccn5)nc4)s3)C2)n1,16.935665831096816
Cc1nccc(N2CCC(Nc3nnc(-c4nc(-c5cccs5)ns4)s3)C2)n1,16.9337774266008
CSc1nnc(-c2nc(-c3nnc(N4CCC(N)CC4)s3)cs2)s1,16.932438299984916
Nc1nc(N2CCCCC2)cc(-n2cc(SSc3nc4ccccc4s3)nn2)n1,16.917725648232263
CNc1ncn(-c2ccc3nc(Oc4ccc(-n5nccn5)nc4Cl)sc3c2)n1,16.911658450294166
COc1ccc(-n2nc(C(=O)ONC(=S)SC)c(-c3csnn3)n2)cc1,16.905155883641502
CSc1nc(C(=O)O)nn1-c1cc(-c2nnn(-c3ccc4sccc4c3)n2)cs1,16.900726220529265
CSC(=S)Nc1nnc(SCc2csc3nnnn23)n1-c1ccccc1,16.89162628508555
FCCNc1nc(-c2nccs2)nn1-c1nc(-c2ccc3nsnc3c2)cs1,16.847374760701765
COC(=O)N[C@@H]1CCN(c2nnn(-c3ccc(Oc4nc5ccccc5s4)cc3)n2)C1,16.841136414873787
Cn1nncc1-c1csc(-n2ncc(SSc3nc4ccccc4s3)n2)n1,16.836638693141847
CN1CCC(Nc2nc(-n3cc(Oc4nc5ccccc5s4)nn3)c(C#N)s2)CC1,16.8340239314287
c1csc(-c2nnnn2-c2ccc(Oc3nc4scc(CN5CCC5)n4n3)cc2)c1,16.829388328503523
c1csc(-c2cn(-c3cc(-n4nnc(-c5cccs5)n4)nc(NC4CC4)n3)cn2)c1,16.799185812321355
